text,audio_filepath,utterance_pitch_mean,utterance_pitch_std,snr,c50,speech_duration,speaking_rate,duration,language,speaker,speaker_id,name,PESQ,speaker_name,style,dataset,STOI,SI-SDR,MOS,data
গুণগত মান উন্নত বুলি ক লে সেইটোৱে হয় আমি জৈৱিক সাৰ ব্যৱহাৰ কৰোঁ তাৰ পিছত বতৰৰ বতৰ চাওঁ কেতিয়াবা এনেকুৱা কৰোঁ যেন যেতিয়া সৰু,2533274790434061_chunk_17_enhanced.wav,151.2804718017578,18.425989151000977,51.18022537231445,59.3493766784668,8.690625,14.153182308522114,8.702,Assamese,Male,S4257014000302157,2533274790434061_chunk_17_enhanced.wav,4.03125,,,IndicVoices-R,0.9921875,29.0,4.422436714172363,/data-3/praveen/ivr
সুন্দৰভাৱে সকলোবোৰ প্ৰতিফলিত হৈ আছে এই কিতাপখন এখন ভাল কিতাপ প্ৰথমতে মই ভাল পোৱা নাছিলোঁ যদিও পিছলৈ পঢ়ি তাক এখন ভাল কিতাপ বুলি মই গণ্য কৰিলোঁ,2533274790500688_chunk_4_enhanced.wav,142.88990783691406,12.20633602142334,63.66303634643555,59.245880126953125,9.517500000000002,14.814814814814811,9.5700208333,Assamese,Male,S4259068700311474,2533274790500688_chunk_4_enhanced.wav,3.78125,,,IndicVoices-R,0.9921875,26.75,4.458557605743408,/data-3/praveen/ivr
সেই চাই চাই চাই চাই ফূৰ্তি লওঁ তেনেকে তাৰ পিছত আমিও খেলিব ধৰিলোঁ সেইখন ফিল্ডত,2533274790505767_chunk_38_enhanced.wav,129.59141540527344,15.13592529296875,67.82246398925781,53.58796691894531,7.745624999999999,9.941095779875736,7.8390208333,Assamese,Male,S4258372900368885,2533274790505767_chunk_38_enhanced.wav,3.53125,,,IndicVoices-R,0.98828125,20.75,4.296749591827393,/data-3/praveen/ivr
গুণজিৎ কাকতি সোণফুল কলিতা দীনবন্ধু ঠাকুৰীয়া,2533274790432707_chunk_1_enhanced.wav,175.46530151367188,24.63505744934082,70.21095275878906,58.12055587768555,4.9106250000000005,8.756522845869924,5.055,Assamese,Male,S4259373600345308,2533274790432707_chunk_1_enhanced.wav,3.1875,,,IndicVoices-R,0.9921875,21.0,4.404115200042725,/data-3/praveen/ivr
ভাল সময় আজিকালি দিনত বাৰু সেইবোৰ কমিছে শুনোঁ বাৰু কমিছে ভাল কথা তেনেকুৱা আৰু,2533274790396961_chunk_6_enhanced.wav,109.74812316894533,20.897459030151367,49.46022033691406,54.707740783691406,5.096249999999999,14.91292617120432,6.0376666667,Assamese,Male,S4259827300305982,2533274790396961_chunk_6_enhanced.wav,1.8828125,,,IndicVoices-R,0.80078125,1.578125,3.747753858566284,/data-3/praveen/ivr
ইয়াৰ উপৰিও চাৰ্টটোৰ চাইজটোও ধৰি লওক অলপ জোখতকৈ বেছি হৈছিল মোৰ,2533274790433915_chunk_3_enhanced.wav,199.173095703125,31.625263214111328,50.22520065307617,58.73912811279297,3.729375,16.356628121334005,3.8080208333,Assamese,Male,S4256057500300765,2533274790433915_chunk_3_enhanced.wav,4.0,,,IndicVoices-R,1.0,28.75,4.474216461181641,/data-3/praveen/ivr
গান মানে বজাবলে আৰম্ভ কৰিলে মই গাবলে আৰম্ভ কৰিলো মই চকুকিটা মুদি দিলো চকুকিটা মুদি পেলাই মই অকল গালোহে মই একো নেজানো সেইদিনা ভূল হৈছে নে শুদ্ধ হৈছে মোৰ ভাল হৈছেনে গায়কী নে বেয়া হৈছে একো নেজানো মই অকল গালোঁ আৰু সেই যে গালোঁ,2533274790397339_chunk_17_enhanced.wav,130.8765869140625,32.910888671875,60.80357360839844,58.27960205078125,14.073749999999992,15.916155964117602,15.262,Assamese,Male,S4257979400386428,2533274790397339_chunk_17_enhanced.wav,3.5625,,,IndicVoices-R,0.98828125,21.0,3.827439308166504,/data-3/praveen/ivr
তাই আমি যে জিনিসগুলো দিয়ে রান্না করেছিলাম সেই জিনিসগুলোর পরিমাণ একটু বাড়িয়ে দিলাম যাতে নুনের স্বাদটা বেশি বোঝা না যায় আবার যদি দেগলাম একটু ঝাল হয়েছে তখন তাহলে ভাগটা আরও বেশি করে দিয়ে দিলাম যে খাবারগুলো দিয়ে যে শাক সবজিগুলো দিয়ে আমি ওই রেসিপিটা বানিয়েছিলাম,1407374883677138_chunk_4_enhanced.wav,252.0194854736328,34.23160934448242,62.49847030639648,38.96058654785156,16.841250000000002,15.675796036517475,16.863,Bengali,Female,S4259366900374894,1407374883677138_chunk_4_enhanced.wav,3.953125,,,IndicVoices-R,0.98828125,30.375,4.236120223999023,/data-3/praveen/ivr
দু হাজার কুড়ি দু হাজার একুশ শিক্ষাবর্ষে আপনি কি স্থাপত্যয়ে ডিপ্লোমা স্তরের কার্যক্রমগুলো পোদান করে এমন সমস্ত এআইসিটিই অনুমোদিত কেন্দ্রীয় বিশ্ববিদ্যালয় পোতিষ্ঠানের তালিকা করতে পারেন,1407374883625405_chunk_1_enhanced.wav,268.975341796875,47.34339141845703,56.63190078735352,51.7867546081543,19.220625,9.46899489480701,19.2250208333,Bengali,Female,S4259375900393749,1407374883625405_chunk_1_enhanced.wav,3.765625,,,IndicVoices-R,0.98828125,27.0,4.425411701202393,/data-3/praveen/ivr
কাছাকাছি কলেজ রয়েছে মানিক পাড়াতে মানিক পাড়ায় প্রায় সব ধরণই কোর্স করা যায় যেমন পলিটিক্যালস অনার্স ইংলিশ অনার্স হিস্ট্রি অনার্স জিওগ্রাফি অনার্স বাংলা অনার্স ইংলিশ অনার্স,1407374883613141_chunk_1_enhanced.wav,252.6825561523437,46.89529800415039,63.0582389831543,59.384727478027344,13.010625,12.912523418359994,13.0240208333,Bengali,Female,S4257394800342245,1407374883613141_chunk_1_enhanced.wav,3.9375,,,IndicVoices-R,0.9921875,26.375,4.133940696716309,/data-3/praveen/ivr
ফোন দেখে তখন তাদের ব্রেনের ক্ষতি হয় চোখের ক্ষতি হয়,1407374883639854_chunk_6_enhanced.wav,242.2725982666016,26.410139083862305,69.64338684082031,46.850711822509766,6.007499999999999,8.65584685809405,6.071,Bengali,Female,S4257920700369365,1407374883639854_chunk_6_enhanced.wav,3.5625,,,IndicVoices-R,0.98046875,23.375,4.464118003845215,/data-3/praveen/ivr
আরো মানুষ মানে আরো অনেক কিছু নতুন নতুন সবজি লাগাচ্ছে যাতে শাক বালা আর এই সব লাগিয়েও মানুষের অনেক কিছু উন্নতিও করছে নালে কিষিতে শুধু তো আগে মানুষে ধান পাট এই সব লাগিয়ে দিয়ে,1407374883666317_chunk_4_enhanced.wav,205.67657470703125,15.619881629943848,46.46162414550781,55.99686813354492,10.563750000000002,16.1874334398296,10.568,Bengali,Female,S4259447300357365,1407374883666317_chunk_4_enhanced.wav,3.40625,,,IndicVoices-R,0.90625,19.5,4.423665046691895,/data-3/praveen/ivr
ছোটো ছোটো গাছের তলা তৈরি হয় ওই তলা তুলে সেই তলা থেকে ধানগাছ সৃষ্টি হয় এবং ধানগাছ হলে সেখানে যাতে পোকা না লাগে সেই পোকা যাতে না নষ্ট করে দেয়,1407374883573671_chunk_4_enhanced.wav,246.0292510986328,61.63433456420898,48.87750244140625,40.35402297973633,12.538125,11.08618712925577,12.542,Bengali,Female,S4259365400393851,1407374883573671_chunk_4_enhanced.wav,3.109375,,,IndicVoices-R,0.98046875,17.375,4.036227226257324,/data-3/praveen/ivr
এমনি আমরা পাশাপাশি প্রতিবেশি বসে আলোচনা করি কী ভাবে কেমন ভাবে রান্না করা হয় ওই জন্য আমি মাংস রান্নার পদ্ধতিটা একটু বলছি প্রথমে মাংসটা বাজার থেকে কিনে আনলাম মাংসটা এনে ভালো করে পরিষ্কার করে ধুলাম ধুয়ে নুন হলুদ তেল মাখিয়ে রাখলাম কিছুক্ষণ,1407374883582095_chunk_2_enhanced.wav,207.6592559814453,34.83247375488281,55.5296745300293,56.71271133422852,16.065,14.628073451602862,16.0690208333,Bengali,Female,S4258194600354506,1407374883582095_chunk_2_enhanced.wav,3.234375,,,IndicVoices-R,0.9921875,24.375,4.275760650634766,/data-3/praveen/ivr
বাংলা অভিনয় দেখতে এবং বাংলা সচরাচর সেই ভাষা সবাই বুঝতে পারে তাই সাধারণত সবাই বাংলা অভিনয় পছন্দও করে এবং তারকারদেও পছন্দ করে,1407374883625837_chunk_3_enhanced.wav,257.4739990234375,36.64690399169922,37.7763671875,58.75664520263672,10.513125000000002,11.699661137863382,10.5170208333,Bengali,Female,S4259356400339479,1407374883625837_chunk_3_enhanced.wav,2.40625,,,IndicVoices-R,0.94921875,17.5,4.548808097839356,/data-3/praveen/ivr
এই বাড়িতে নিয়ে এসে আরাধনা করা হয় পুজো দেওয়া হয় চতুর্দিক আলপনা দেওয়া হয় বিভিন্ন রকমের পোসাদ ভোগ উপকরণ,1407374883627231_chunk_5_enhanced.wav,213.03515625,27.55687522888184,52.87916946411133,59.41482925415039,6.969375,14.34848892476011,6.9760208333,Bengali,Female,S4258743600360989,1407374883627231_chunk_5_enhanced.wav,3.421875,,,IndicVoices-R,0.99609375,25.875,4.46018123626709,/data-3/praveen/ivr
এমনি প্রোটিনের কাজটাও হয়ে যাবে মাছ মাংস ডিম যারা খায় না তাদের জন্য তো খুবই ভালো,1407374883667631_chunk_4_enhanced.wav,175.18910217285156,26.66486167907715,57.58602523803711,59.19087219238281,6.6825,11.821922933034044,6.6890208333,Bengali,Female,S4259036200369986,1407374883667631_chunk_4_enhanced.wav,3.359375,,,IndicVoices-R,0.984375,21.375,4.499828338623047,/data-3/praveen/ivr
এরপর কিছু তার কিছুদিন পরেই আসে লক্ষ্মীপুজো লক্ষ্মীপুজো আমদের এই এখানে প্রায় প্রত্যেক বাড়িতেই ছোটো করে,1407374883572730_chunk_7_enhanced.wav,233.76695251464844,29.510068893432617,52.042091369628906,53.273468017578125,8.403750000000002,12.0184441469582,8.4150208333,Bengali,Female,S4259482400361150,1407374883572730_chunk_7_enhanced.wav,4.28125,,,IndicVoices-R,0.99609375,32.5,4.311532974243164,/data-3/praveen/ivr
আমার মেঘালয় গ্রামীণ ব্যাঙ্ক অ্যাকাউন সাত আট পাঁচ পাঁচ তিন ছয় নয় সাত চার পাঁচ সাত পাঁচ তিন সাত সাত থেকে আমার ফোনপে ওয়ালেটে আটশো টাকা স্থানান্তর করুন,1407374883577541_chunk_1_enhanced.wav,241.5946044921875,29.953990936279297,64.2267074584961,40.91373062133789,16.334999999999997,9.121518212427304,18.1357083333,Bengali,Female,S4258441800315767,1407374883577541_chunk_1_enhanced.wav,3.203125,,,IndicVoices-R,0.9765625,19.75,4.413951873779297,/data-3/praveen/ivr
পশ্চিম মেদিনীপুর জেলার স্বাস্থ্য পরিষেবা ব্যবস্থা আমাদের এখানে খুব সুন্দর এই পশ্চিম মেদিনীপুর জেলায় অনেক হসপিটাল আছে যেমন মহকুমা হসপিটাল সদর হসপিটাল এবং বিভিন্ন অঞ্চলে বিভিন্ন,1407374883577588_chunk_1_enhanced.wav,221.33290100097656,31.756816864013672,66.33512878417969,35.73801040649414,14.765625,11.851851851851851,16.3840208333,Bengali,Female,S4258441800315767,1407374883577588_chunk_1_enhanced.wav,3.34375,,,IndicVoices-R,0.98046875,19.75,4.455833911895752,/data-3/praveen/ivr
আমাদের এখানে প্রাথমিক পেশা হল তাঁত শিল্প এখানে পর্যটকরা,1407374883687082_chunk_1_enhanced.wav,246.19517517089844,63.58260345458984,65.18852233886719,43.219974517822266,7.323749999999999,7.5098139614268655,7.3600208333,Bengali,Female,S4259383900375558,1407374883687082_chunk_1_enhanced.wav,3.421875,,,IndicVoices-R,0.98828125,20.75,4.492073059082031,/data-3/praveen/ivr
বিয়েবাড়ির কথা প্রথম মাথায় এলে সর্বপ্রথম যে জিনিসটি মনে আসে সেটি হল উপহার এবং ভারতীয়,1407374883595095_chunk_1_enhanced.wav,217.30743408203125,65.83426666259766,67.8055648803711,45.2628288269043,9.078750000000005,9.14222772958832,9.0880208333,Bengali,Female,S4258037300390759,1407374883595095_chunk_1_enhanced.wav,3.640625,,,IndicVoices-R,0.9765625,21.375,4.449187278747559,/data-3/praveen/ivr
ভারতের বিভিন্ন শিল্প গঠনে বনজ খনিজ প্রাণীজ ও কৃষিজ কাঁচামাল শিল্পকেন্দ্রে নিয়ে যেতে এবং শিল্পজাত দ্রব্য বাজারে পাঠাতে পরিবহণ ব্যবস্থা গুরুত্বপূর্ণ ভূমিকা পালন করে থাকে,1407374883560316_chunk_4_enhanced.wav,249.298828125,52.88447952270508,60.90066146850586,52.90565872192383,12.150000000000002,13.744855967078188,12.16,Bengali,Female,S4259449100361170,1407374883560316_chunk_4_enhanced.wav,3.953125,,,IndicVoices-R,0.99609375,29.5,4.2362565994262695,/data-3/praveen/ivr
