uid,native_word,english_word,source,score,lang
guj108840,હેડલેન્ડ,hedland,Samanantar,,guj
guj104191,રીઅર,rear,Samanantar,,guj
guj121597,ડિરાઇવ્ડ,derived,Samanantar,,guj
guj108138,અમરિન્દર,amarinder,Samanantar,,guj
guj125364,વૉલિબૉલ,volleyball,Samanantar,,guj
guj122333,સારુમગાર,sarumagar,Samanantar,,guj
guj124915,ક્રિપ્ટોસ્પોરિડીયા,cryptosporidia,Samanantar,,guj
guj115812,દબોરાહ,deborah,Samanantar,,guj
guj126826,ક્લીનેક્સ,kleenex,Samanantar,,guj
guj117825,સોલિત,sollitt,Samanantar,,guj
guj119666,કુંજુ,kunju,Samanantar,,guj
guj129381,નતાશજા,natashja,Samanantar,,guj
guj99151,સ્ટીન,stiaan,Samanantar,,guj
guj126529,સ્ટૉપિંગ,stopping,Samanantar,,guj
guj111545,વિનયે,vinay,Samanantar,,guj
guj117585,મંડોરા,mandora,Samanantar,,guj
guj123351,એન્ડિલ,andile,Samanantar,,guj
guj108303,આર્કિમ્બોલ્ડી,arcimboldi,Samanantar,,guj
guj100944,સારંગી,sarangi,Samanantar,,guj
guj122010,વેરીફાયબલ,verifiable,Samanantar,,guj
guj102664,અમાનુલ્લાહ,amanullah,Samanantar,,guj
guj121528,કરિયપ્પા,carriappa,Samanantar,,guj
guj128327,પંપ્સ,pumps,Samanantar,,guj
guj104358,પીલીવેષા,pilivesha,Samanantar,,guj
guj105802,ધીનલ,dheenal,Samanantar,,guj
guj103580,સ્ટારઝક,starzak,Samanantar,,guj
guj110684,પચીનો,pacino,Samanantar,,guj
guj113094,એઈમ્સ,aiims,Samanantar,,guj
guj125356,સબ્જાર,sabzaar,Samanantar,,guj
guj124332,વળીયા,walia,Samanantar,,guj
guj119634,ઓકાસિયો,ocasio,Samanantar,,guj
guj125841,ક્લૉડ,claude,Samanantar,,guj
guj123154,રફેલ,rafale,Samanantar,,guj
guj98663,અચ્ચન,acchan,Samanantar,,guj
guj103564,બેનિફિશિયલ,beneficial,Samanantar,,guj
guj99470,યેરાકાલ્વા,yerracalva,Samanantar,,guj
guj103625,શારપોવા,sharapova,Samanantar,,guj
guj102383,ફેલુકવાયો,phehlukwayo,Samanantar,,guj
guj125209,સમસ્તીપુર,samastipur,Samanantar,,guj
guj117685,ક્લેટન,clayton,Samanantar,,guj
guj110921,ઝમન,zaman,Samanantar,,guj
guj128930,કોટેચા,kotecha,Samanantar,,guj
guj124438,હુરૈરા,huraira,Samanantar,,guj
guj121424,એક્રેડિટેડ,accredited,Samanantar,,guj
guj110844,ક્લિપ્ટોમનિયા,kleptomania,Samanantar,,guj
guj112969,ટેગીંગ,tagging,Samanantar,,guj
guj110876,સિસ્તાની,sistani,Samanantar,,guj
guj123959,કિરીટભાઈ,kiritbhai,Samanantar,,guj
guj120993,કનેકશન,connection,Samanantar,,guj
guj108117,પડીક્કલ,padikkal,Samanantar,,guj
guj104089,સ્ટોકર,stocker,Samanantar,,guj
hin216620,कंपेसन,compassion,Samanantar,,hin
hin253938,कैसेला,casella,Samanantar,,hin
hin282089,अशफाक,ashfak,Samanantar,,hin
hin289208,रंगदाजीद,rangdajied,Samanantar,,hin
hin240073,यूनोकॉइन,unocoin,Samanantar,,hin
hin274804,गुनवानी,gunwani,Samanantar,,hin
hin284458,घालटा,ghalta,Samanantar,,hin
hin263801,पीएआईएस,pais,Samanantar,,hin
hin290019,मुतशाबिहात,mutsabihat,Samanantar,,hin
hin294128,मंजगाम,manzgam,Samanantar,,hin
hin322434,घाईघाटा,ghaighata,Samanantar,,hin
hin263257,होउनेस,hoeness,Samanantar,,hin
hin337788,अम्मीनादाब,amminadab,Samanantar,,hin
hin276005,सेहराय,sehrai,Samanantar,,hin
hin342832,पीएसएआई,psai,Samanantar,,hin
hin336247,एमनेअल,amneal,Samanantar,,hin
hin280628,हाइड्रोकार्टिसोन,hydrocortisone,Samanantar,,hin
hin337229,अनाडोलू,anadolu,Samanantar,,hin
hin222970,इयॉन,ian,Samanantar,,hin
hin257293,डटन,dutton,Samanantar,,hin
hin301395,मिकीलिनेनी,mikkilineni,Samanantar,,hin
hin241435,शेहन,shehan,Samanantar,,hin
hin329362,बर्डी,birdie,Samanantar,,hin
hin319018,टेक्सेशन,taxation,Samanantar,,hin
hin191595,लैक्टिन,lectin,Samanantar,,hin
hin190769,डायोक्लीशियन,diocletian,Samanantar,,hin
hin318611,बनबनी,banbani,Samanantar,,hin
hin190370,वंडरवाल,wonderwall,Samanantar,,hin
hin251570,माय्बैक,maybach,Samanantar,,hin
hin252018,कृष्णास्वामी,krisnaswamy,Samanantar,,hin
hin279791,लोगन्सपोर्ट,logansport,Samanantar,,hin
hin206364,ठाकर,takhar,Samanantar,,hin
hin342474,बीसीडीए,bcda,Samanantar,,hin
hin291647,पुथांदु,puthandu,Samanantar,,hin
hin238896,डिगड़े,dighde,Samanantar,,hin
hin247135,एलिजिबिलिटी,eligibility,Samanantar,,hin
hin311435,लायन्स,lyons,Samanantar,,hin
hin236927,जयपॉल,jeyapaul,Samanantar,,hin
hin242988,अफानसियेव,afanasiev,Samanantar,,hin
hin196900,शैनन,shanan,Samanantar,,hin
hin235234,कविंद्र,kavindra,Samanantar,,hin
hin316974,एंटोनसेन,antonsen,Samanantar,,hin
hin340052,करीमुल्ला,karimullah,Samanantar,,hin
hin312786,इंट्यूशन,intuition,Samanantar,,hin
hin231812,बसीम,basim,Samanantar,,hin
hin208555,पलोंजेओन,plongeon,Samanantar,,hin
hin197141,हुमेरा,humera,Samanantar,,hin
hin327706,कमाराजू,kamaraju,Samanantar,,hin
hin264382,लोइजागा,loizaga,Samanantar,,hin
hin281658,शिजुका,shizuoka,Samanantar,,hin
hin218469,तरकबगीश,tarkabagish,Samanantar,,hin
hin254693,इटहरा,itahra,Samanantar,,hin
hin190523,रजी,razy,Samanantar,,hin
hin204228,बीकेएस,bks,Samanantar,,hin
hin300948,ड्यूने,dunne,Samanantar,,hin
hin269612,आदिगुरू,adiguru,Samanantar,,hin
hin337256,ट्रॉपिक्स,tropiques,Samanantar,,hin
hin328428,एशियावीक,asiaweek,Samanantar,,hin
hin280784,गुडवी,gudavi,Samanantar,,hin
hin298739,मोनोपॉज,menopause,Samanantar,,hin
hin200841,ग्रेविटेशनल,gravitational,Samanantar,,hin
hin338895,भूस्रेड्डी,bhoosreddy,Samanantar,,hin
hin294697,अनट्रांस्लेटेबल,untranslatable,Samanantar,,hin
hin201906,कायानडे,kayande,Samanantar,,hin
hin223742,उठ्य्र,uthyr,Samanantar,,hin
hin272762,कमोव,kamov,Samanantar,,hin
hin207581,कलाइवनार,kalaivanar,Samanantar,,hin
hin315795,पौलोमी,poulomi,Samanantar,,hin
hin301023,जेनरलाइज्ड,generalised,Samanantar,,hin
hin301344,हुंट्रेस,huntress,Samanantar,,hin
hin339289,कोंडेलो,condello,Samanantar,,hin
hin313849,चक्क,chakk,Samanantar,,hin
hin307430,पिरिनिओस,pyrenees,Samanantar,,hin
hin273002,वेलागापुडी,velagapudi,Samanantar,,hin
hin341679,रीएक्टर,reactor,Samanantar,,hin
hin276802,इफ्तिखारुद्दीन,iftikharuddin,Samanantar,,hin
hin305661,कॉम्पलीमेंट,compliment,Samanantar,,hin
hin241943,प्रोबिंग्स,probings,Samanantar,,hin
hin290408,स्लूइस,sluice,Samanantar,,hin
hin334075,वाइनयार्ड्स,vineyards,Samanantar,,hin
hin310882,आदित्यनाथ,adiytanath,Samanantar,,hin
hin263403,सेल्यूलॉज,cellulose,Samanantar,,hin
hin340281,उरस,urs,Samanantar,,hin
hin216114,बनसागर,bansagar,Samanantar,,hin
hin303086,थोटोन,thoton,Samanantar,,hin
hin273830,मसाकी,masaki,Samanantar,,hin
hin214984,हबाना,habana,Samanantar,,hin
hin207291,अब्बासाली,abbasali,Samanantar,,hin
hin249235,नयूरोएंडोक्राइन,neuroendocrine,Samanantar,,hin
hin243113,रोस्टर्स,rosters,Samanantar,,hin
hin268230,आंगनवाड़ी,aaganwadi,Samanantar,,hin
hin241914,राह्न,rahn,Samanantar,,hin
hin192743,परिवाधिनिदा,parivadhinida,Samanantar,,hin
hin259718,हंगवानी,hangwani,Samanantar,,hin
hin228786,महिंद्रो,mahendroo,Samanantar,,hin
hin287268,इज्जुद्दीन,izzuddin,Samanantar,,hin
hin332712,साइंटिया,scientia,Samanantar,,hin
hin192051,कॉरवीट,corvette,Samanantar,,hin
hin282600,हिंक्ले,hinckley,Samanantar,,hin
hin231677,गोर्नो,gorno,Samanantar,,hin
asm382,পাণিনি,panini,Wikidata,,asm
asm224,বিভূতিভূষণ,bibhutibhushan,Wikidata,,asm
asm76,তুলসীদাস,tulsidas,Wikidata,,asm
asm310,মগনলাল,maganlal,Wikidata,,asm
asm161,এনেল্কা,anelka,Wikidata,,asm
asm181,অতিশী,atishi,Wikidata,,asm
asm269,নেচিম,nechim,Wikidata,,asm
asm102,কৃষ্ণণ,krishnan,Wikidata,,asm
asm202,সংঘামিত্ৰা,sangamitta,Wikidata,,asm
asm238,জগদীপ,jagdeep,Wikidata,,asm
asm119,মেঘনাদ,meghnad,Wikidata,,asm
asm152,টামহানে,tamhane,Wikidata,,asm
asm140,ভিড়েদেশপাণ্ডে,bhidedeshpande,Wikidata,,asm
asm198,সুজাতা,sujatha,Wikidata,,asm
asm104,শেখ,sheikh,Wikidata,,asm
asm167,মাঝি,majhi,Wikidata,,asm
asm44,শইকীয়ানী,saikiani,Wikidata,,asm
asm341,উষা,usha,Wikidata,,asm
asm83,নিশিতা,nishita,Wikidata,,asm
asm406,হেলি,halley,Wikidata,,asm
asm32,নেওগ,neog,Wikidata,,asm
asm90,পামেগাম,pamegam,Wikidata,,asm
asm71,মৃণাল,mrinal,Wikidata,,asm
asm299,অংশুলা,anshula,Wikidata,,asm
asm327,কৃষ্ণন,krishnan,Wikidata,,asm
asm14,কপিল,kopil,Wikidata,,asm
asm328,ঘোষ,ghose,Wikidata,,asm
asm128,মলোনি,moloney,Wikidata,,asm
asm106,স্মিতা,smita,Wikidata,,asm
asm209,জয়মতী,joymati,Wikidata,,asm
asm403,ফুকননী,phukanani,Wikidata,,asm
asm171,নৃপেন,nripen,Wikidata,,asm
asm272,গেইট,gait,Wikidata,,asm
asm33,বিউটি,beauty,Wikidata,,asm
asm96,ভিখাজী,bhikaiji,Wikidata,,asm
asm156,আতাউর,ataur,Wikidata,,asm
asm384,দূতী,dutee,Wikidata,,asm
asm58,গেলিলি,galilei,Wikidata,,asm
asm135,মেগালান,magellan,Wikidata,,asm
asm410,বুদাই,budai,Wikidata,,asm
asm47,ঢেকিয়াল,dhekial,Wikidata,,asm
asm386,ভক্তিসিদ্ধান্ত,bhaktisiddhanta,Wikidata,,asm
asm250,বিনয়,binoy,Wikidata,,asm
asm251,কৃপলানী,kripalani,Wikidata,,asm
asm103,লাখিয়া,lakhia,Wikidata,,asm
asm355,মৌমিতা,moumita,Wikidata,,asm
asm176,নগেন,nagen,Wikidata,,asm
asm273,লখিমী,lakhimi,Wikidata,,asm
asm404,তয়াবুন,tayabun,Wikidata,,asm
asm357,নাজিয়া,nazia,Wikidata,,asm
asm381,জিগমে,jigme,Wikidata,,asm
asm291,কমলানন্দ,kamalananda,Wikidata,,asm
asm295,মিনাল,minal,Wikidata,,asm
asm284,গামা,gama,Wikidata,,asm
asm115,অনিন্দিতা,anindita,Wikidata,,asm
asm17,হিচকক,hitchcock,Wikidata,,asm
asm288,ইলা,ila,Wikidata,,asm
asm396,অজামিল,ajamila,Wikidata,,asm
asm342,টলষ্টয়,tolstoy,Wikidata,,asm
asm7,হিজাম,hijam,Wikidata,,asm
asm322,শোভা,shobhaa,Wikidata,,asm
asm81,মোমাই,momai,Wikidata,,asm
asm285,য়াকুব,yakub,Wikidata,,asm
asm334,সাধনী,sadhani,Wikidata,,asm
asm13,সুখময়,sukhamoy,Wikidata,,asm
asm93,গামলিন,gamlin,Wikidata,,asm
asm131,সিন্ধুতাঈ,sindhutai,Wikidata,,asm
asm340,বেজান,bejan,Wikidata,,asm
asm387,ভূমন্যু,bhumanyu,Wikidata,,asm
asm41,আদেশ,aadesh,Wikidata,,asm
asm201,দুলাল,dulal,Wikidata,,asm
asm204,আথাইয়া,athaiya,Wikidata,,asm
asm393,ষ্টিফেনি,stephenie,Wikidata,,asm
asm374,মুকুন্দকাম,mukundakam,Wikidata,,asm
asm325,আইমী,aimee,Wikidata,,asm
asm213,দণ্ডিনাথ,dandinath,Wikidata,,asm
asm154,চৈতন্য,chaitanya,Wikidata,,asm
asm172,কায়স্থ,kayastha,Wikidata,,asm
asm376,দত্তাত্রেয়,dattatreya,Wikidata,,asm
asm24,ফুকন,phookan,Wikidata,,asm
asm28,ফাইনমেন,feynman,Wikidata,,asm
asm78,মাস্ক্,musk,Wikidata,,asm
asm338,গম্ভিনী,gambhini,Wikidata,,asm
asm117,আইজেনষ্টাইন,eisenstein,Wikidata,,asm
asm88,কমলাকান্ত,kamalakanta,Wikidata,,asm
asm166,খৈতান,khaitan,Wikidata,,asm
asm375,জগতী,jogathi,Wikidata,,asm
asm6,ভূতি,bhuti,Wikidata,,asm
asm417,মুথাম্মা,muthamma,Wikidata,,asm
asm303,গোডবোলে,godbole,Wikidata,,asm
asm260,কংকনা,konkona,Wikidata,,asm
asm423,পাঠক,pathak,Wikidata,,asm
asm92,হিপ্পোলাইট,hippolyte,Wikidata,,asm
asm414,আলজাবের,aljaber,Wikidata,,asm
asm301,বালাকৃষ্ণন,balakrishnan,Wikidata,,asm
asm218,কলিতা,kalita,Wikidata,,asm
asm199,য়ামিন,yamin,Wikidata,,asm
asm321,ভানোট,bhanot,Wikidata,,asm
asm144,অনুজা,anuja,Wikidata,,asm
asm244,নিগমানন্দ,nigamananda,Wikidata,,asm
ben106493,শাহাজাদা,shahjada,Wikidata,,ben
ben93027,ঠাকরে,thackeray,Wikidata,,ben
ben94850,হাবিবুল্লাহ,habeebullah,Wikidata,,ben
ben89261,ক্লুঁদে,claude,Wikidata,,ben
ben96543,ফরিদউদ্দিন,fariduddin,Wikidata,,ben
ben96182,হেজাজি,hegazi,Wikidata,,ben
ben99218,দুরানি,durrani,Wikidata,,ben
ben100158,অ্যারোনসন,aaronson,Wikidata,,ben
ben96802,বটেন,botten,Wikidata,,ben
ben94863,উরহো,urho,Wikidata,,ben
ben95256,লড়হচন্দ্র,ladahachandra,Wikidata,,ben
ben96629,মেহবুবুর,mehbubur,Wikidata,,ben
ben96271,আশাপূর্ণা,ashapoorna,Wikidata,,ben
ben97322,গোল্ডব্যাচার,goldbacher,Wikidata,,ben
ben94072,কান্টর,cantor,Wikidata,,ben
ben96465,কোলেত,colette,Wikidata,,ben
ben107258,শচীন্দ্রনাথ,sochindranath,Wikidata,,ben
ben89468,মাজাহ,majah,Wikidata,,ben
ben90995,এপুলিয়াস,apuleius,Wikidata,,ben
ben104940,সোনালি,sonnalli,Wikidata,,ben
ben97038,খাদিলকার,khadilkar,Wikidata,,ben
ben92888,শিহাবউদ্দিন,shihabuddin,Wikidata,,ben
ben94406,কিয়ের,keir,Wikidata,,ben
ben97120,মূলরোনি,mulroney,Wikidata,,ben
ben99420,সুহাইলা,suhaila,Wikidata,,ben
ben103303,শুবার্ট,schubert,Wikidata,,ben
ben92038,শায়ান,shyan,Wikidata,,ben
ben93408,কারমেল,carmell,Wikidata,,ben
ben97421,রৌমি,roumi,Wikidata,,ben
ben106111,রামভাউ,rambhau,Wikidata,,ben
ben99331,হাউজেন,hausen,Wikidata,,ben
ben94809,সাবরি,sabri,Wikidata,,ben
ben102754,পিয়ার,piar,Wikidata,,ben
ben98711,বোগালটেক,bogaletch,Wikidata,,ben
ben102281,স্টাইনবেক,steinbeck,Wikidata,,ben
ben106028,ভদ্দিয়,bhaddiya,Wikidata,,ben
ben89608,সামিরা,samira,Wikidata,,ben
ben94599,কেইটলিন,kaitlyn,Wikidata,,ben
ben92118,শুভাশিস,subashis,Wikidata,,ben
ben102399,খাব্বাব,khabbab,Wikidata,,ben
ben102879,ডুডু,dudu,Wikidata,,ben
ben93535,সল,saul,Wikidata,,ben
ben98209,সিলার,seeler,Wikidata,,ben
ben90572,আকাসাকি,akasaki,Wikidata,,ben
ben90121,চেক,cech,Wikidata,,ben
ben92613,সুচন্দা,shuchanda,Wikidata,,ben
ben106141,সন্তনম,santanam,Wikidata,,ben
ben105209,আদোবান,audubon,Wikidata,,ben
ben91925,গহর,gahar,Wikidata,,ben
ben106829,দেপিন্দর,depinder,Wikidata,,ben
ben97199,ফিজেস,figes,Wikidata,,ben
ben92760,মুসিয়ালা,musiala,Wikidata,,ben
ben102946,কিষান,kishan,Wikidata,,ben
ben93699,বোগার্ড,bogarde,Wikidata,,ben
ben91192,বেলামি,bellamy,Wikidata,,ben
ben103360,খোলগড়ে,kholgade,Wikidata,,ben
ben104786,মাগফার,magfar,Wikidata,,ben
ben97177,খন্দকার,khandakar,Wikidata,,ben
ben96700,বালিরেড্ডি,balireddy,Wikidata,,ben
ben91715,লুজিনো,luseno,Wikidata,,ben
ben103857,অণুরুদ্ধ,anuruddha,Wikidata,,ben
ben95782,ডিফ্রিজ,defreeze,Wikidata,,ben
ben89598,ভোগলে,bhogle,Wikidata,,ben
ben92340,কলিফাট,kalifat,Wikidata,,ben
ben92253,নুরি,nouri,Wikidata,,ben
ben90397,ভুল্লর,bhullar,Wikidata,,ben
ben99966,তাশরিফ,tasrif,Wikidata,,ben
ben102837,সনেট,sonnet,Wikidata,,ben
ben95793,বামাখ্যাপা,bamakhepa,Wikidata,,ben
ben94260,স্টলমেয়ার,stollmeyer,Wikidata,,ben
ben94132,আফসারউদ্দিন,afsaruddin,Wikidata,,ben
ben96058,মালিহাবাদী,malihabadi,Wikidata,,ben
ben93954,ওতামেন্দি,otamendi,Wikidata,,ben
ben105200,ফয়েজুর,foyezur,Wikidata,,ben
ben101601,বাইয়ার,baeyer,Wikidata,,ben
ben100189,নাজির,naazir,Wikidata,,ben
ben90142,ইলিস,iles,Wikidata,,ben
ben89179,সিয়াম,siam,Wikidata,,ben
ben98017,ধরমজি,dharmaji,Wikidata,,ben
ben92599,রয়ম্যান্স,roymans,Wikidata,,ben
ben97805,উথাপ্পা,uthappa,Wikidata,,ben
ben91523,কোয়েনা,koena,Wikidata,,ben
ben106628,মিয়ারশাইমার,mearsheimer,Wikidata,,ben
ben105550,লাথের,lather,Wikidata,,ben
ben95090,মিগনন,mignon,Wikidata,,ben
ben97154,গুরলীন,gurleen,Wikidata,,ben
ben101455,ফজলউররেহমান,fazalurrehman,Wikidata,,ben
ben99003,প্যালেড,palade,Wikidata,,ben
ben98398,বুস্টোস,bustos,Wikidata,,ben
ben95452,স্যাপির,sapir,Wikidata,,ben
ben105569,বেরিশা,berisha,Wikidata,,ben
ben97223,দিওদাতো,diodato,Wikidata,,ben
ben101997,মিরেইয়া,mireia,Wikidata,,ben
ben98512,এবার্ট,ebert,Wikidata,,ben
ben103255,হাসনৈন,hasnain,Wikidata,,ben
ben96577,কেলমেন্ডি,kelmendi,Wikidata,,ben
ben89225,অনাদিশ,anadish,Wikidata,,ben
ben90834,কাশেফা,kashefa,Wikidata,,ben
ben106983,দত্তাত্রয়েদু,dattatreyudu,Wikidata,,ben
ben89417,আর্চিবল্ড,archibald,Wikidata,,ben
guj96309,સિમંધર,simandhara,Wikidata,,guj
guj97264,શ્રિયા,shriya,Wikidata,,guj
guj97471,લથીકા,lathika,Wikidata,,guj
guj96094,સર્બાનન્દા,sarbananda,Wikidata,,guj
guj97528,અલ્વીરા,alvira,Wikidata,,guj
guj97585,બ્રાડોક,braddock,Wikidata,,guj
guj97143,ચેંગનુંર,chenganoor,Wikidata,,guj
guj96762,મેથિલ,methil,Wikidata,,guj
guj96841,ખાંભોળજા,khambholja,Wikidata,,guj
guj97003,સ્ટટેરા,stateira,Wikidata,,guj
guj98078,સબ્યસાચી,sabyasachi,Wikidata,,guj
guj98136,અજયપાળ,ajayapala,Wikidata,,guj
guj97156,ખુરાના,khorana,Wikidata,,guj
guj97562,હીરુભાઇ,hirubhai,Wikidata,,guj
guj97854,ધરમબીર,dharambir,Wikidata,,guj
guj97043,વજીહુદ્દીન,wajihuddin,Wikidata,,guj
guj97099,ફારુખ,farokh,Wikidata,,guj
guj96847,હર્ષદેવ,harshadev,Wikidata,,guj
guj97325,વિઠેરસ્પુન,witherspoon,Wikidata,,guj
guj98259,મકાનજી,makanji,Wikidata,,guj
guj96674,ઘીયા,ghia,Wikidata,,guj
guj96357,ધીર,dhir,Wikidata,,guj
guj96080,જીમૂતવાહન,jimutavahana,Wikidata,,guj
guj97213,શ્રેયાંસ,shreyas,Wikidata,,guj
guj98149,રામાનાથન,ramanathan,Wikidata,,guj
guj97388,બાતીશ,batish,Wikidata,,guj
guj97428,ફાર્બર,farber,Wikidata,,guj
guj97341,ધનસુખલાલ,dhansukhlal,Wikidata,,guj
guj96661,નંદશંકર,nandshankar,Wikidata,,guj
guj97743,કૃષ્ણલાલ,krishnalal,Wikidata,,guj
guj97740,નાર્લા,narla,Wikidata,,guj
guj98200,જશોદાબેન,jashodaben,Wikidata,,guj
guj96291,વિભંડક,vibhandak,Wikidata,,guj
guj98248,બ્રેડમેન,bradman,Wikidata,,guj
guj97454,લાલભાઇ,lalbhai,Wikidata,,guj
guj96617,લોની,lonnie,Wikidata,,guj
guj96984,સ્ટીવેન્સ,stevens,Wikidata,,guj
guj96205,અંબઈદાસ,ambaidas,Wikidata,,guj
guj96164,મર્વ,merv,Wikidata,,guj
guj97338,મૃદુલા,mridula,Wikidata,,guj
guj98112,મુરાદાબાદી,moradabadi,Wikidata,,guj
guj97087,મણિયાર,maniyar,Wikidata,,guj
guj96646,દેવદાસ,devdas,Wikidata,,guj
guj97692,સચાર,sachar,Wikidata,,guj
guj96484,નંદકુંવરબા,nandkunvarba,Wikidata,,guj
guj97648,યશશ્ચન્દ્ર,yashaschandra,Wikidata,,guj
guj98204,રસ્કિન,ruskin,Wikidata,,guj
guj96732,દાંડામુડી,dandamudi,Wikidata,,guj
guj97105,એન્કોન્ડો,anchondo,Wikidata,,guj
guj96598,સ્નેહલતા,snehlata,Wikidata,,guj
guj98254,રાધાનાથ,radhanath,Wikidata,,guj
guj96708,મોરારીદાસ,moraridas,Wikidata,,guj
guj96432,નાનાભાઊ,nanabhau,Wikidata,,guj
guj98115,છોટુભાઇ,chhotubhai,Wikidata,,guj
guj96705,લિટન,liton,Wikidata,,guj
guj96458,કંથારીયા,kantharia,Wikidata,,guj
guj98293,લીલી,lillee,Wikidata,,guj
guj98205,લૂ,lou,Wikidata,,guj
guj96114,રાયચુરા,raichura,Wikidata,,guj
guj96552,ધ્વનિલ,dhwanil,Wikidata,,guj
guj96162,સાતવ,satav,Wikidata,,guj
guj96588,અસાંજે,assange,Wikidata,,guj
guj96191,સંજાણા,sanjana,Wikidata,,guj
guj97728,બિન્દુસાર,bindusara,Wikidata,,guj
guj97646,શ્રીહરી,srihari,Wikidata,,guj
guj97118,ગુજરાલ,gujral,Wikidata,,guj
guj97615,બરકત,barkat,Wikidata,,guj
guj97293,ટિલોટામા,tillotama,Wikidata,,guj
guj97963,કાનજીભાઇ,kanjibhai,Wikidata,,guj
guj96433,ઐશ્વર્યા,aishwarya,Wikidata,,guj
guj96925,દાદૂ,dadoo,Wikidata,,guj
guj97581,શંભુદાન,shambhudan,Wikidata,,guj
guj98156,રામમાંની,ramamani,Wikidata,,guj
guj96907,મુશર્રફ,musharaff,Wikidata,,guj
guj97060,સર્વાનંદ,sarwanand,Wikidata,,guj
guj96886,ગોપાળાનંદ,gopalanand,Wikidata,,guj
guj97642,દાજી,daji,Wikidata,,guj
guj97546,અઢિયા,adhia,Wikidata,,guj
guj96821,સવાઇકર,sawaikar,Wikidata,,guj
guj96967,નરસિંહસ્વામી,narasimhaswamy,Wikidata,,guj
guj97415,હરિકૃષ્ણ,harikrishna,Wikidata,,guj
guj97137,જિતેન્દર,jithender,Wikidata,,guj
guj96339,જટુયા,jatua,Wikidata,,guj
guj96217,લિઆનસોન્ગ,liansong,Wikidata,,guj
guj97050,તુમાને,tumane,Wikidata,,guj
guj97144,વનમાળીદાસ,vanmalidas,Wikidata,,guj
guj96828,કૈલાશપતિ,kailashpati,Wikidata,,guj
guj97970,શીતલ,shital,Wikidata,,guj
guj96509,રંગસામી,rangasami,Wikidata,,guj
guj96115,બર્થોલ્ડ,berthold,Wikidata,,guj
guj96267,રુઆલા,ruala,Wikidata,,guj
guj97545,બર્ટીની,bertini,Wikidata,,guj
guj97443,અખ્તરઉલઈમાન,akhtaruliman,Wikidata,,guj
guj98265,બિન્ની,binny,Wikidata,,guj
guj96457,સિદ્ધેશ્વર,siddeswara,Wikidata,,guj
guj97812,તાસ્માન,tasman,Wikidata,,guj
guj96672,રાજેન્દ્રન,rajendran,Wikidata,,guj
guj97840,અખૈયો,akhaiyo,Wikidata,,guj
guj97074,બ્લોકર,blocker,Wikidata,,guj
guj96881,સુશીલા,sushila,Wikidata,,guj
hin167425,अर्जान,arjan,Wikidata,,hin
hin185854,एर्देनेत्सोग्ट,erdenetsogt,Wikidata,,hin
hin189171,होकाइतो,hokaito,Wikidata,,hin
hin189623,अस्तारा,astara,Wikidata,,hin
hin172585,जंगलीघाट,junglighat,Wikidata,,hin
hin167586,अजोगस,azogues,Wikidata,,hin
hin171671,किण्यांग,qinyang,Wikidata,,hin
hin178217,करसा,karsa,Wikidata,,hin
hin181937,ह्विटमैन,whitman,Wikidata,,hin
hin184334,गाईसाल,gaisal,Wikidata,,hin
hin174392,अर्गोरा,argora,Wikidata,,hin
hin184689,डेवोंपोर्ट,devonport,Wikidata,,hin
hin168278,भालेर,bhaler,Wikidata,,hin
hin181469,अकोड़ा,akoda,Wikidata,,hin
hin182049,बालरामपुरम,balaramapuram,Wikidata,,hin
hin177192,डावुड,davud,Wikidata,,hin
hin167423,अब्बूरु,abburu,Wikidata,,hin
hin169759,लेप्चा,lepcha,Wikidata,,hin
hin176939,अजलुन,ajloun,Wikidata,,hin
hin182252,आरवल्ली,aravalli,Wikidata,,hin
hin174668,करुवत्ता,karuvatta,Wikidata,,hin
hin180577,गुन्नौर,gunnaur,Wikidata,,hin
hin187810,बारबेन्दा,barbenda,Wikidata,,hin
hin179880,माम्मेन,mammen,Wikidata,,hin
hin179991,लमबम,lambam,Wikidata,,hin
hin175077,मंचाल,manchal,Wikidata,,hin
hin187263,बोमन,bouman,Wikidata,,hin
hin178571,गादिगनुरू,gadiganuru,Wikidata,,hin
hin187387,कमलापुरम,kamalapuram,Wikidata,,hin
hin174654,हुकुमदेव,hukmdev,Wikidata,,hin
hin179160,वेलास्को,velasco,Wikidata,,hin
hin173356,उल्यानोव्स्क,ulyanovsk,Wikidata,,hin
hin187790,रजमलपुर,rajmalpur,Wikidata,,hin
hin173899,भवदेवरपल्लि,bhavadevarapalli,Wikidata,,hin
hin170840,कनपररु,kanaparru,Wikidata,,hin
hin169091,काज़ीगुंड,qazigund,Wikidata,,hin
hin189674,लगरगवां,lagargawan,Wikidata,,hin
hin168940,बेचराजी,becharaji,Wikidata,,hin
hin189334,बंदरदेवा,banderdewa,Wikidata,,hin
hin185325,दोरु,doru,Wikidata,,hin
hin179575,बिनह,binh,Wikidata,,hin
hin173214,विल्लिट्स,willits,Wikidata,,hin
hin178374,कामरेज,kamrej,Wikidata,,hin
hin187244,आवण्डिया,awandiya,Wikidata,,hin
hin177262,सत्यनारायणापुरम,satyanarayanapuram,Wikidata,,hin
hin171641,एचिली,achille,Wikidata,,hin
hin186224,बिहारीगंज,bihariganj,Wikidata,,hin
hin173775,कुजलेक,kujalleq,Wikidata,,hin
hin182696,विक्टर्नीन,victurnien,Wikidata,,hin
